KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001100001,T001100002,T001100003,T001100004,T001100005,T001100006,T001100007,T001100008,T001100009,T001100010,T001100011,T001100012,T001100013,T001100014,T001100015,T001100016,T001100017,T001100018,T001100019,T001100020,T001100021,T001100022,T001100023,T001100024,T001100025,T001100026,T001100027,T001100028,T001100029,T001100030,T001100031,T001100032,T001100033,T001100034,T001100035,T001100036,T001100037,T001100038,T001100039,T001100040,T001100041,T001100042,T001100043,T001100044,T001100045,T001100046,T001100047,T001100048,T001100049,T001100050
,,,,Å@êlå˚ÅiëçêîÅj,Å@êlå˚ÅiëçêîÅjÅ@íj,Å@êlå˚ÅiëçêîÅjÅ@èó,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@ëçêî,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@íj,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@èó,Å@ÇPÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇTçŒà»è„êlå˚Å@íj,Å@ÇPÇTçŒà»è„êlå˚Å@èó,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@ëçêî,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@íj,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@èó,Å@ÇPÇWçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇWçŒà»è„êlå˚Å@íj,Å@ÇPÇWçŒà»è„êlå˚Å@èó,Å@ÇQÇOçŒà»è„êlå˚Å@ëçêî,Å@ÇQÇOçŒà»è„êlå˚Å@íj,Å@ÇQÇOçŒà»è„êlå˚Å@èó,Å@ÇUÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇUÇTçŒà»è„êlå˚Å@íj,Å@ÇUÇTçŒà»è„êlå˚Å@èó,Å@ÇVÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇVÇTçŒà»è„êlå˚Å@íj,Å@ÇVÇTçŒà»è„êlå˚Å@èó,Å@ÇWÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇWÇTçŒà»è„êlå˚Å@íj,Å@ÇWÇTçŒà»è„êlå˚Å@èó,Å@ÇXÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇXÇTçŒà»è„êlå˚Å@íj,Å@ÇXÇTçŒà»è„êlå˚Å@èó,Å@äOçëêlêlå˚Å@ëçêî,Å@äOçëêlêlå˚Å@íj,Å@äOçëêlêlå˚Å@èó,Å@ê¢ë—ëçêî,Å@àÍî ê¢ë—êî,Å@ÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇQêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇRêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇSêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇTêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇVêlà»è„ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@êeë∞ÇÃÇ›ÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞à»äOÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUçŒñ¢ñûê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUÇTçŒà»è„ê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ê¢ë—éÂÇÃîNóÓÇ™ÇQÇOÅ`ÇQÇXçŒÇÃÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓíPêgê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓïvïwê¢ë—êîÅ@àÍî ê¢ë—êî
52325354,1,,52325364,17,10,7,0,0,0,20,12,8,1,0,1,20,12,8,20,12,8,19,12,7,12,7,5,4,0,4,1,0,1,0,0,0,10,10,6,5,0,1,0,0,0,6,5,1,0,12,0,6,3
52325355,2,52325356,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52325356,1,,52325355,27,14,13,1,1,0,28,14,14,16,6,10,27,14,13,27,14,13,12,8,4,6,2,4,3,1,2,0,0,0,0,0,0,17,17,12,4,0,1,1,0,0,6,4,2,0,8,6,3,2
52325357,0,,,8,4,4,0,0,0,8,4,4,2,1,1,8,4,4,8,4,4,6,3,3,3,1,2,2,0,2,0,0,0,0,0,0,4,4,1,2,1,0,0,0,0,3,2,1,0,3,0,1,0
52325361,0,,,103,45,58,4,3,1,99,42,57,32,16,16,98,42,56,97,42,55,67,26,41,35,7,28,19,1,18,2,0,2,0,0,0,54,54,24,19,6,2,3,0,0,29,24,5,0,47,0,21,11
52325362,0,,,26,13,13,0,0,0,26,13,13,13,7,6,26,13,13,26,13,13,13,6,7,11,4,7,2,1,1,0,0,0,0,0,0,14,14,8,2,2,2,0,0,0,6,4,2,0,10,0,6,2
52325363,0,,,72,36,36,4,1,3,68,35,33,36,20,16,67,35,32,65,34,31,32,15,17,19,8,11,9,4,5,0,0,0,0,0,0,30,30,7,9,9,5,0,0,0,23,19,4,1,20,0,5,6
52325364,2,52325354,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52325365,0,,,10,5,5,1,1,0,9,4,5,5,3,2,9,4,5,9,4,5,4,1,3,2,0,2,1,0,1,0,0,0,0,0,0,4,4,1,1,1,1,0,0,0,3,2,1,1,3,0,1,1
52325366,0,,,10,5,5,0,0,0,10,5,5,5,3,2,10,5,5,10,5,5,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,2,2,0,0,0,0,4,4,0,0,3,0,0,1
52325367,0,,,45,23,22,5,2,3,40,21,19,16,10,6,38,20,18,38,20,18,24,11,13,10,4,6,5,1,4,2,0,2,0,0,0,20,20,6,7,4,2,1,0,0,14,12,2,2,15,0,5,5
52325368,0,,,11,4,7,1,0,1,10,4,6,4,1,3,10,4,6,10,4,6,6,3,3,4,2,2,1,0,1,0,0,0,0,0,0,4,4,1,0,2,1,0,0,0,3,1,2,0,4,0,1,0
52325371,0,,,28,12,16,5,2,3,23,10,13,15,7,8,19,9,10,18,8,10,8,3,5,1,0,1,0,0,0,0,0,0,0,0,0,9,9,2,2,2,1,1,0,1,7,6,1,1,5,0,2,2
52325372,0,,,619,291,328,80,36,44,539,255,284,305,153,152,523,248,275,516,246,270,234,102,132,118,44,74,47,17,30,1,0,1,1,0,1,246,246,60,96,35,32,10,8,5,186,152,34,12,158,1,40,43
52325373,0,,,96,44,52,18,6,12,78,38,40,48,25,23,75,35,40,75,35,40,30,13,17,15,5,10,8,2,6,0,0,0,0,0,0,33,33,6,8,10,5,2,1,1,27,23,4,3,20,0,4,5
52325375,0,,,32,17,15,6,5,1,26,12,14,7,2,5,26,12,14,26,12,14,19,10,9,10,3,7,6,2,4,2,1,1,1,0,1,13,13,5,4,2,0,0,1,1,8,4,4,1,13,0,5,3
52325376,0,,,13,6,7,0,0,0,13,6,7,3,1,2,13,6,7,13,6,7,10,5,5,8,3,5,4,1,3,2,0,2,0,0,0,9,9,6,2,1,0,0,0,0,3,2,1,0,8,0,5,2
52325377,0,,,20,11,9,0,0,0,20,11,9,9,6,3,19,10,9,19,10,9,11,5,6,7,4,3,2,1,1,0,0,0,0,0,0,8,8,1,3,3,1,0,0,0,7,6,1,0,6,0,1,2
52325378,1,,52325379,10,5,5,1,1,0,16,8,8,4,1,3,15,8,7,15,8,7,12,7,5,10,5,5,4,2,2,2,1,1,0,0,0,4,4,4,4,0,0,1,0,0,5,4,1,0,9,0,4,3
52325379,2,52325378,,7,4,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,5,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52325381,0,,,202,89,113,11,4,7,191,85,106,97,47,50,190,84,106,190,84,106,94,38,56,56,21,35,30,12,18,1,0,1,0,0,0,80,80,12,39,13,11,4,0,1,67,45,22,4,63,0,9,15
52325382,0,,,1101,516,585,128,71,57,973,445,528,531,268,263,928,419,509,912,411,501,442,177,265,270,89,181,118,30,88,24,4,20,26,13,13,442,439,141,152,70,34,19,18,5,290,239,51,26,269,19,85,68
52325383,0,,,20,11,9,1,0,1,19,11,8,14,8,6,17,9,8,16,8,8,5,3,2,1,0,1,1,0,1,0,0,0,0,0,0,6,6,0,1,3,1,1,0,0,6,4,2,0,4,0,0,1
52325384,2,52325385,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52325385,1,,52325384,45,24,21,2,1,1,48,26,22,20,13,7,48,26,22,48,26,22,28,13,15,13,5,8,4,2,2,0,0,0,0,0,0,20,20,4,11,4,3,0,0,0,18,12,6,0,20,0,3,3
52325386,0,,,43,21,22,0,0,0,43,21,22,15,9,6,43,21,22,43,21,22,28,12,16,15,6,9,9,3,6,1,1,0,0,0,0,22,22,9,7,4,2,0,0,0,13,11,2,0,17,0,5,4
52325387,0,,,56,21,35,5,3,2,51,18,33,22,11,11,51,18,33,50,17,33,29,7,22,22,3,19,15,1,14,4,0,4,0,0,0,19,18,4,7,3,2,1,0,1,14,11,3,2,14,0,3,2
52325388,0,,,260,124,136,36,17,19,224,107,117,116,59,57,216,102,114,214,100,114,108,48,60,74,30,44,32,12,20,6,1,5,0,0,0,93,92,20,28,19,15,6,2,2,72,60,12,10,63,0,16,17
52325392,0,,,464,219,245,58,23,35,406,196,210,208,105,103,400,193,207,395,189,206,198,91,107,93,36,57,34,12,22,2,1,1,5,3,2,180,180,49,58,34,12,18,5,4,130,102,28,9,126,1,30,38
52325393,0,,,42,18,24,1,0,1,41,18,23,21,10,11,40,17,23,38,17,21,20,8,12,12,4,8,9,3,6,2,1,1,0,0,0,18,18,5,6,5,1,0,1,0,13,8,5,0,15,0,4,4
52325394,0,,,18,7,11,0,0,0,18,7,11,9,3,6,18,7,11,18,7,11,9,4,5,8,3,5,5,2,3,0,0,0,0,0,0,8,8,2,4,1,0,1,0,0,6,4,2,0,7,0,2,2
52325395,0,,,30,11,19,0,0,0,30,11,19,14,7,7,28,11,17,28,11,17,16,4,12,9,2,7,5,1,4,0,0,0,0,0,0,14,14,6,5,0,1,2,0,0,8,4,4,0,10,0,3,2
52325396,0,,,43,23,20,0,0,0,43,23,20,17,8,9,43,23,20,43,23,20,26,15,11,11,4,7,8,3,5,1,0,1,0,0,0,21,21,7,8,4,2,0,0,0,14,12,2,0,18,0,5,6
52325397,0,,,69,36,33,3,1,2,66,35,31,31,18,13,61,30,31,61,30,31,35,17,18,14,5,9,7,0,7,2,0,2,0,0,0,25,25,5,5,12,0,1,1,1,20,14,6,0,20,0,3,3
52325398,0,,,179,92,87,13,8,5,166,84,82,83,45,38,157,80,77,154,79,75,83,39,44,36,17,19,12,8,4,3,3,0,0,0,0,65,65,8,28,12,9,6,1,1,57,45,12,3,49,0,5,15
52325400,2,52325401,,8,5,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,5,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52325401,1,,52325400,20,10,10,2,2,0,26,13,13,13,8,5,26,13,13,26,13,13,13,5,8,7,3,4,4,2,2,0,0,0,0,0,0,7,7,5,4,1,0,0,2,0,7,5,2,0,10,0,4,2
52325402,1,,52325403,21,10,11,8,4,4,15,7,8,11,6,5,15,7,8,15,7,8,4,1,3,4,1,3,1,1,0,0,0,0,0,0,0,7,7,1,3,0,4,0,0,0,7,7,0,2,3,0,1,1
52325403,2,52325402,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52325405,2,52325415,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52325406,0,,,19,8,11,0,0,0,19,8,11,10,3,7,19,8,11,19,8,11,9,5,4,4,2,2,3,2,1,0,0,0,0,0,0,6,6,0,2,2,1,1,0,0,6,4,2,0,6,0,0,2
52325408,1,,52325418,12,5,7,1,1,0,14,6,8,6,3,3,14,6,8,14,6,8,8,3,5,3,0,3,3,0,3,1,0,1,0,0,0,7,7,2,5,1,0,0,0,0,5,5,0,0,6,0,2,0
52325410,0,,,13,7,6,2,1,1,11,6,5,9,6,3,10,6,4,10,6,4,2,0,2,2,0,2,1,0,1,0,0,0,3,3,0,5,5,3,0,0,1,0,1,0,2,0,2,0,2,2,0,0
52325411,0,,,18,8,10,0,0,0,18,8,10,4,2,2,18,8,10,18,8,10,14,6,8,8,5,3,0,0,0,0,0,0,0,0,0,9,9,2,6,0,1,0,0,0,7,6,1,0,8,0,1,6
52325412,0,,,79,36,43,5,1,4,74,35,39,30,13,17,73,35,38,73,35,38,44,22,22,27,12,15,12,3,9,1,1,0,0,0,0,35,35,8,17,4,5,1,0,0,27,23,4,1,28,0,8,10
52325413,0,,,12,7,5,3,2,1,9,5,4,7,4,3,8,4,4,8,4,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,2,1,0,0,0,4,4,0,0,1,0,0,1
52325415,1,,52325405,35,16,19,2,0,2,35,17,18,13,7,6,34,17,17,34,17,17,22,10,12,11,4,7,6,2,4,1,0,1,1,0,1,14,14,2,7,4,1,1,0,0,13,9,4,0,12,0,1,5
52325418,2,52325408,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52325419,1,,52325427;52325428,28,11,17,2,1,1,31,12,19,17,8,9,31,12,19,31,12,19,14,4,10,6,1,5,2,0,2,1,0,1,0,0,0,13,13,7,6,3,0,1,0,0,9,8,1,1,11,0,6,0
52325420,0,,,4,4,0,0,0,0,4,4,0,4,4,0,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0
52325421,2,52325422,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52325422,1,,52325421,72,38,34,9,5,4,66,35,31,37,21,16,64,33,31,64,33,31,29,14,15,16,6,10,8,3,5,1,0,1,0,0,0,31,31,9,13,6,3,2,0,0,23,19,4,1,22,0,5,7
52325427,2,52325419,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52325428,2,52325419,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52325429,0,,,17,7,10,0,0,0,17,7,10,7,3,4,17,7,10,17,7,10,10,4,6,5,3,2,1,0,1,0,0,0,0,0,0,7,7,2,2,1,2,0,0,0,5,4,1,0,6,0,2,2
52325438,2,52325448,,7,3,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52325439,1,,52325449,11,6,5,2,1,1,19,9,10,8,4,4,19,9,10,19,9,10,11,5,6,6,1,5,5,1,4,1,0,1,0,0,0,7,7,4,5,0,0,0,0,1,6,5,1,1,8,0,3,2
52325440,0,,,44,23,21,4,4,0,40,19,21,20,10,10,39,18,21,39,18,21,20,9,11,10,4,6,5,1,4,1,1,0,6,1,5,19,19,9,4,3,2,0,0,1,10,5,5,0,10,5,1,2
52325443,2,52325452,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52325447,0,,,18,8,10,1,1,0,17,7,10,9,4,5,17,7,10,17,7,10,8,3,5,6,2,4,3,1,2,0,0,0,0,0,0,4,4,0,0,1,1,1,1,0,4,1,3,1,4,0,0,0
52325448,1,,52325438,15,8,7,4,3,1,18,8,10,9,5,4,18,8,10,18,8,10,9,3,6,2,0,2,1,0,1,0,0,0,0,0,0,3,3,1,2,0,1,0,1,1,5,2,3,0,6,0,1,2
52325449,2,52325439,,10,4,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52325450,0,,,30,14,16,0,0,0,30,14,16,16,6,10,30,14,16,30,14,16,14,8,6,4,1,3,2,0,2,0,0,0,0,0,0,12,12,3,4,2,2,1,0,0,9,6,3,0,10,0,3,3
52325451,0,,,32,17,15,2,2,0,30,15,15,14,8,6,29,15,14,29,15,14,16,7,9,8,2,6,3,1,2,0,0,0,0,0,0,15,15,5,6,2,1,1,0,0,10,8,2,0,10,0,3,3
52325452,1,,52325443;52325453;52325454,4,2,2,0,0,0,17,10,7,7,6,1,17,10,7,17,10,7,10,4,6,5,2,3,3,1,2,0,0,0,0,0,0,2,2,3,7,0,0,0,0,0,7,7,0,0,6,0,0,4
52325453,2,52325452,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52325454,2,52325452,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52325455,2,52325474,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52325456,1,,52325465,21,8,13,4,2,2,22,8,14,15,7,8,21,8,13,20,8,12,7,1,6,5,1,4,2,0,2,0,0,0,0,0,0,6,6,2,1,2,1,1,0,1,6,3,3,1,6,0,2,1
52325457,0,,,58,29,29,4,3,1,54,26,28,24,12,12,52,25,27,52,25,27,30,14,16,9,3,6,4,2,2,0,0,0,0,0,0,24,24,5,12,3,1,2,1,0,19,16,3,0,19,0,5,6
52325460,2,52325471,,6,2,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52325461,2,52325471,,8,3,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52325465,2,52325456,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52325466,0,,,39,19,20,4,4,0,35,15,20,19,8,11,31,14,17,31,14,17,16,7,9,11,5,6,2,0,2,0,0,0,0,0,0,11,11,2,2,2,1,2,1,1,8,6,2,0,9,0,2,2
52325467,0,,,122,57,65,6,2,4,116,55,61,53,26,27,113,53,60,112,52,60,63,29,34,33,14,19,15,6,9,0,0,0,0,0,0,49,49,13,18,6,8,2,1,1,36,19,17,2,40,0,9,9
52325470,0,,,45,24,21,6,3,3,39,21,18,13,6,7,39,21,18,38,21,17,26,15,11,9,5,4,2,1,1,1,1,0,0,0,0,19,19,7,6,4,0,0,1,1,12,10,2,1,16,0,5,5
52325471,1,,52325460;52325461,73,39,34,15,9,6,72,35,37,37,19,18,70,33,37,69,33,36,35,16,19,14,6,8,5,1,4,1,0,1,1,0,1,28,28,7,12,5,4,1,2,1,25,19,6,3,24,0,7,6
52325473,2,52325474,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52325474,1,,52325455;52325473;52325475;52325483;52325484,40,15,25,0,0,0,59,24,35,24,12,12,59,24,35,59,24,35,35,12,23,22,4,18,14,1,13,1,0,1,0,0,0,13,12,3,7,7,3,0,0,0,16,11,5,0,17,0,3,3
52325475,2,52325474,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52325476,0,,,142,68,74,12,7,5,130,61,69,61,30,31,125,59,66,122,59,63,69,31,38,41,15,26,18,6,12,1,0,1,0,0,0,53,53,12,17,12,5,3,3,1,41,25,16,1,43,0,9,12
52325477,0,,,16,7,9,0,0,0,16,7,9,5,3,2,16,7,9,16,7,9,11,4,7,6,1,5,4,0,4,1,0,1,0,0,0,8,8,3,3,1,1,0,0,0,5,4,1,0,7,0,2,1
52325480,0,,,342,146,196,35,17,18,307,129,178,137,68,69,297,122,175,294,119,175,170,61,109,117,37,80,66,20,46,12,2,10,4,0,4,116,115,30,41,20,10,7,4,3,85,67,18,9,81,0,22,21
52325481,0,,,153,74,79,11,7,4,142,67,75,73,36,37,139,65,74,138,64,74,69,31,38,33,11,22,15,7,8,0,0,0,0,0,0,65,65,16,27,10,7,5,0,0,49,43,6,3,48,0,14,15
52325482,0,,,130,60,70,3,2,1,127,58,69,33,19,14,123,56,67,123,56,67,94,39,55,60,21,39,21,5,16,2,0,2,0,0,0,34,32,4,17,7,1,2,0,1,28,18,10,1,27,0,4,10
52325483,2,52325474,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52325484,2,52325474,,8,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52325485,0,,,16,9,7,1,1,0,15,8,7,6,3,3,15,8,7,15,8,7,9,5,4,2,2,0,1,1,0,0,0,0,0,0,0,5,5,1,1,1,1,0,1,0,4,2,2,0,5,0,1,1
52325486,0,,,36,18,18,2,1,1,34,17,17,19,11,8,34,17,17,34,17,17,15,6,9,7,2,5,2,0,2,0,0,0,0,0,0,13,13,3,3,3,2,2,0,0,10,6,4,1,11,0,3,2
52325487,1,,52325488,112,53,59,9,2,7,110,53,57,50,24,26,105,50,55,104,49,55,60,29,31,28,12,16,11,7,4,2,2,0,0,0,0,41,41,11,18,3,6,3,4,0,34,23,11,1,37,0,9,11
52325488,2,52325487,,7,2,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52325490,0,,,199,88,111,19,9,10,180,79,101,102,48,54,174,77,97,172,76,96,78,31,47,43,14,29,17,5,12,3,2,1,0,0,0,78,77,19,25,18,8,3,3,1,58,44,14,4,51,1,12,15
52325492,0,,,64,28,36,9,2,7,55,26,29,29,15,14,53,25,28,53,25,28,26,11,15,13,3,10,3,0,3,1,0,1,0,0,0,24,24,7,7,5,1,2,0,2,17,11,6,1,19,0,5,5
52325493,0,,,27,15,12,1,1,0,26,14,12,11,7,4,25,13,12,25,13,12,15,7,8,7,3,4,3,1,2,1,1,0,0,0,0,12,12,2,6,3,1,0,0,0,10,8,2,1,10,0,2,3
52325499,0,,,26,8,18,7,2,5,19,6,13,14,5,9,19,6,13,19,6,13,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,0,1,1,1,1,1,5,1,4,2,5,0,1,0
52325501,2,52325530,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52325503,1,,52325511;52325512,11,6,5,0,0,0,19,11,8,5,2,3,19,11,8,19,11,8,14,9,5,10,5,5,3,1,2,0,0,0,0,0,0,5,5,5,4,2,0,0,0,0,6,5,1,0,11,0,5,3
52325504,0,,,9,5,4,0,0,0,9,5,4,1,1,0,9,5,4,9,5,4,8,4,4,5,3,2,0,0,0,0,0,0,0,0,0,5,5,1,4,0,0,0,0,0,4,4,0,0,5,0,1,3
52325507,2,52325518,,8,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52325509,0,,,24,11,13,0,0,0,24,11,13,13,7,6,21,9,12,21,9,12,11,4,7,7,3,4,1,0,1,0,0,0,0,0,0,7,7,0,3,1,2,0,0,1,7,3,4,0,6,0,0,1
52325511,2,52325503,,6,5,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52325512,2,52325503,,2,0,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52325514,1,,52325524,15,7,8,0,0,0,23,10,13,3,2,1,23,10,13,23,10,13,20,8,12,17,7,10,15,7,8,3,1,2,0,0,0,5,4,1,6,1,0,0,0,0,7,7,0,0,7,0,0,5
52325516,2,52325525,,10,3,7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52325518,1,,52325507,17,9,8,1,1,0,24,12,12,12,8,4,24,12,12,22,11,11,12,4,8,7,3,4,4,2,2,2,1,1,0,0,0,5,5,1,2,2,1,2,0,0,7,3,4,0,7,0,1,1
52325519,0,,,25,11,14,4,1,3,21,10,11,10,5,5,19,9,10,19,9,10,11,5,6,7,4,3,1,0,1,0,0,0,0,0,0,9,9,2,3,1,2,0,1,0,7,5,2,0,7,0,2,3
52325521,2,52325530,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52325522,1,,52325523;52325533;52325543,15,5,10,0,0,0,20,7,13,5,2,3,20,7,13,20,7,13,15,5,10,10,2,8,5,0,5,1,0,1,0,0,0,9,9,9,2,1,1,0,0,0,4,3,1,0,12,0,8,2
52325523,2,52325522,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
